urls,source,url_clean,level_1,level_2,level_3,level_4,level_5,level_6,level_7,status,type,has_table,is_js_rendered,is_json_api
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/labour-agreement-visa-subclass-855,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/labour-agreement-visa-subclass-855,visas,getting-a-visa,visa-listing,repealed-visas,labour-agreement-visa-subclass-855,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/media-film-staff-423,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/media-film-staff-423,visas,getting-a-visa,visa-listing,repealed-visas,media-film-staff-423,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/medical-practitioner-visa-subclass-422,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/medical-practitioner-visa-subclass-422,visas,getting-a-visa,visa-listing,repealed-visas,medical-practitioner-visa-subclass-422,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/medical-treatment-short-stay-visa-subclass-675,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/medical-treatment-short-stay-visa-subclass-675,visas,getting-a-visa,visa-listing,repealed-visas,medical-treatment-short-stay-visa-subclass-675,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/medical-treatment-long-stay-visa-subclass-685,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/medical-treatment-long-stay-visa-subclass-685,visas,getting-a-visa,visa-listing,repealed-visas,medical-treatment-long-stay-visa-subclass-685,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/non-award-sector-575,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/non-award-sector-575,visas,getting-a-visa,visa-listing,repealed-visas,non-award-sector-575,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/pacific-labour-scheme,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/pacific-labour-scheme,visas,getting-a-visa,visa-listing,repealed-visas,pacific-labour-scheme,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/postgraduate-research-sector-574,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/postgraduate-research-sector-574,visas,getting-a-visa,visa-listing,repealed-visas,postgraduate-research-sector-574,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/regional-sponsored-migration-scheme-(subclasses-119-and-857),australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/regional-sponsored-migration-scheme-(subclasses-119-and-857),visas,getting-a-visa,visa-listing,repealed-visas,regional-sponsored-migration-scheme-(subclasses-119-and-857),,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/religious-worker-visa-subclass-428,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/religious-worker-visa-subclass-428,visas,getting-a-visa,visa-listing,repealed-visas,religious-worker-visa-subclass-428,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/subclass-410,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/subclass-410,visas,getting-a-visa,visa-listing,repealed-visas,subclass-410,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/schools-sector-571,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/schools-sector-571,visas,getting-a-visa,visa-listing,repealed-visas,schools-sector-571,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/seasonal-worker-program,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/seasonal-worker-program,visas,getting-a-visa,visa-listing,repealed-visas,seasonal-worker-program,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/skilled-designated-area-sponsored-visa-subclass-496,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/skilled-designated-area-sponsored-visa-subclass-496,visas,getting-a-visa,visa-listing,repealed-visas,skilled-designated-area-sponsored-visa-subclass-496,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/skilled-independent-regional-provisional-visa-subclass-495,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/skilled-independent-regional-provisional-visa-subclass-495,visas,getting-a-visa,visa-listing,repealed-visas,skilled-independent-regional-provisional-visa-subclass-495,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/skilled-independent-visa-(subclass-885),australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/skilled-independent-visa-(subclass-885),visas,getting-a-visa,visa-listing,repealed-visas,skilled-independent-visa-(subclass-885),,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/skilled-regional-sponsored-visa-subclass-475,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/skilled-regional-sponsored-visa-subclass-475,visas,getting-a-visa,visa-listing,repealed-visas,skilled-regional-sponsored-visa-subclass-475,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/skilled-regional-sponsored-visa-subclass-487,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/skilled-regional-sponsored-visa-subclass-487,visas,getting-a-visa,visa-listing,repealed-visas,skilled-regional-sponsored-visa-subclass-487,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/skilled-sponsored-visa-subclass-886,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/skilled-sponsored-visa-subclass-886,visas,getting-a-visa,visa-listing,repealed-visas,skilled-sponsored-visa-subclass-886,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/skilled-independent-subclass-175,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/skilled-independent-subclass-175,visas,getting-a-visa,visa-listing,repealed-visas,skilled-independent-subclass-175,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/skilled-recognised-graduate-visa-subclass-476,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/skilled-recognised-graduate-visa-subclass-476,visas,getting-a-visa,visa-listing,repealed-visas,skilled-recognised-graduate-visa-subclass-476,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/skilled-sponsored-visa-subclass-176,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/skilled-sponsored-visa-subclass-176,visas,getting-a-visa,visa-listing,repealed-visas,skilled-sponsored-visa-subclass-176,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/special-program-visa-subclass-416,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/special-program-visa-subclass-416,visas,getting-a-visa,visa-listing,repealed-visas,special-program-visa-subclass-416,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/sport-visa-subclass-421,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/sport-visa-subclass-421,visas,getting-a-visa,visa-listing,repealed-visas,sport-visa-subclass-421,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/state-or-territory-sponsored-business-owner-subclass-892-visa,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/state-or-territory-sponsored-business-owner-subclass-892-visa,visas,getting-a-visa,visa-listing,repealed-visas,state-or-territory-sponsored-business-owner-subclass-892-visa,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/state-or-territory-sponsored-investor-subclass-893-visa,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/state-or-territory-sponsored-investor-subclass-893-visa,visas,getting-a-visa,visa-listing,repealed-visas,state-or-territory-sponsored-investor-subclass-893-visa,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/state-territory-sponsored-regional-established-business-in-australia-visa-subclass-846,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/state-territory-sponsored-regional-established-business-in-australia-visa-subclass-846,visas,getting-a-visa,visa-listing,repealed-visas,state-territory-sponsored-regional-established-business-in-australia-visa-subclass-846,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/superyacht-crew-visa-488,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/superyacht-crew-visa-488,visas,getting-a-visa,visa-listing,repealed-visas,superyacht-crew-visa-488,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/covid-19-pandemic-event-subclass-408,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/covid-19-pandemic-event-subclass-408,visas,getting-a-visa,visa-listing,repealed-visas,covid-19-pandemic-event-subclass-408,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/temporary-graduate-replacement-stream-visa-subclass-485,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/temporary-graduate-replacement-stream-visa-subclass-485,visas,getting-a-visa,visa-listing,repealed-visas,temporary-graduate-replacement-stream-visa-subclass-485,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/temporary-skill-shortage-labour-agreement-visa-subclass-482,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/temporary-skill-shortage-labour-agreement-visa-subclass-482,visas,getting-a-visa,visa-listing,repealed-visas,temporary-skill-shortage-labour-agreement-visa-subclass-482,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/temporary-skill-shortage-medium-term-visa-subclass-482,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/temporary-skill-shortage-medium-term-visa-subclass-482,visas,getting-a-visa,visa-listing,repealed-visas,temporary-skill-shortage-medium-term-visa-subclass-482,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/temporary-skill-shortage-short-term-visa-subclass-482,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/temporary-skill-shortage-short-term-visa-subclass-482,visas,getting-a-visa,visa-listing,repealed-visas,temporary-skill-shortage-short-term-visa-subclass-482,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/temporary-work-entertainment-visa-subclass-420,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/temporary-work-entertainment-visa-subclass-420,visas,getting-a-visa,visa-listing,repealed-visas,temporary-work-entertainment-visa-subclass-420,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/temporary-work-(long-stay-activity)-visa-(sublass-401),australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/temporary-work-(long-stay-activity)-visa-(sublass-401),visas,getting-a-visa,visa-listing,repealed-visas,temporary-work-(long-stay-activity)-visa-(sublass-401),,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/temporary-work-skilled-457,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/temporary-work-skilled-457,visas,getting-a-visa,visa-listing,repealed-visas,temporary-work-skilled-457,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/tourist-visa-676,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/tourist-visa-676,visas,getting-a-visa,visa-listing,repealed-visas,tourist-visa-676,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/training-and-research-visa-subclass-402,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/training-and-research-visa-subclass-402,visas,getting-a-visa,visa-listing,repealed-visas,training-and-research-visa-subclass-402,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/visting-academic-visa-subclass-419,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/visting-academic-visa-subclass-419,visas,getting-a-visa,visa-listing,repealed-visas,visting-academic-visa-subclass-419,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/repealed-visas/vocational-education-and-training-sector-572,australia_homefair,visas/getting-a-visa/visa-listing/repealed-visas/vocational-education-and-training-sector-572,visas,getting-a-visa,visa-listing,repealed-visas,vocational-education-and-training-sector-572,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/resident-return-visa-155-157,australia_homefair,visas/getting-a-visa/visa-listing/resident-return-visa-155-157,visas,getting-a-visa,visa-listing,resident-return-visa-155-157,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/resolution-of-status-851,australia_homefair,visas/getting-a-visa/visa-listing/resolution-of-status-851,visas,getting-a-visa,visa-listing,resolution-of-status-851,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/safe-haven-enterprise-790,australia_homefair,visas/getting-a-visa/visa-listing/safe-haven-enterprise-790,visas,getting-a-visa,visa-listing,safe-haven-enterprise-790,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/safe-haven-enterprise-790/applying-for-a-subsequent-tpv-or-shev,australia_homefair,visas/getting-a-visa/visa-listing/safe-haven-enterprise-790/applying-for-a-subsequent-tpv-or-shev,visas,getting-a-visa,visa-listing,safe-haven-enterprise-790,applying-for-a-subsequent-tpv-or-shev,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/safe-haven-enterprise-790/applying-for-a-subsequent-tpv-or-shev/overview,australia_homefair,visas/getting-a-visa/visa-listing/safe-haven-enterprise-790/applying-for-a-subsequent-tpv-or-shev/overview,visas,getting-a-visa,visa-listing,safe-haven-enterprise-790,applying-for-a-subsequent-tpv-or-shev,overview,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/safe-haven-enterprise-790/applying-for-a-subsequent-tpv-or-shev/what-you-need-to-do,australia_homefair,visas/getting-a-visa/visa-listing/safe-haven-enterprise-790/applying-for-a-subsequent-tpv-or-shev/what-you-need-to-do,visas,getting-a-visa,visa-listing,safe-haven-enterprise-790,applying-for-a-subsequent-tpv-or-shev,what-you-need-to-do,,401,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/safe-haven-enterprise-790/applying-for-a-subsequent-tpv-or-shev/how-to-apply,australia_homefair,visas/getting-a-visa/visa-listing/safe-haven-enterprise-790/applying-for-a-subsequent-tpv-or-shev/how-to-apply,visas,getting-a-visa,visa-listing,safe-haven-enterprise-790,applying-for-a-subsequent-tpv-or-shev,how-to-apply,,401,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/safe-haven-enterprise-790/applying-for-a-subsequent-tpv-or-shev/information-in-your-language,australia_homefair,visas/getting-a-visa/visa-listing/safe-haven-enterprise-790/applying-for-a-subsequent-tpv-or-shev/information-in-your-language,visas,getting-a-visa,visa-listing,safe-haven-enterprise-790,applying-for-a-subsequent-tpv-or-shev,information-in-your-language,,401,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/safe-haven-enterprise-790/applying-for-a-subsequent-tpv-or-shev/information-for-tpv-and-shev-holders,australia_homefair,visas/getting-a-visa/visa-listing/safe-haven-enterprise-790/applying-for-a-subsequent-tpv-or-shev/information-for-tpv-and-shev-holders,visas,getting-a-visa,visa-listing,safe-haven-enterprise-790,applying-for-a-subsequent-tpv-or-shev,information-for-tpv-and-shev-holders,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/safe-haven-enterprise-790/identity-requirements,australia_homefair,visas/getting-a-visa/visa-listing/safe-haven-enterprise-790/identity-requirements,visas,getting-a-visa,visa-listing,safe-haven-enterprise-790,identity-requirements,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/safe-haven-enterprise-790/safe-haven-enterprise-visa-regional-area,australia_homefair,visas/getting-a-visa/visa-listing/safe-haven-enterprise-790/safe-haven-enterprise-visa-regional-area,visas,getting-a-visa,visa-listing,safe-haven-enterprise-790,safe-haven-enterprise-visa-regional-area,,,401,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/safe-haven-enterprise-790/safe-haven-enterprise-visa-pathway,australia_homefair,visas/getting-a-visa/visa-listing/safe-haven-enterprise-790/safe-haven-enterprise-visa-pathway,visas,getting-a-visa,visa-listing,safe-haven-enterprise-790,safe-haven-enterprise-visa-pathway,,,404,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/safe-haven-enterprise-790/shev-pathway,australia_homefair,visas/getting-a-visa/visa-listing/safe-haven-enterprise-790/shev-pathway,visas,getting-a-visa,visa-listing,safe-haven-enterprise-790,shev-pathway,,,401,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/safe-haven-enterprise-790/shev-pathway/overview,australia_homefair,visas/getting-a-visa/visa-listing/safe-haven-enterprise-790/shev-pathway/overview,visas,getting-a-visa,visa-listing,safe-haven-enterprise-790,shev-pathway,overview,,401,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/safe-haven-enterprise-790/shev-pathway/about-the-pathway,australia_homefair,visas/getting-a-visa/visa-listing/safe-haven-enterprise-790/shev-pathway/about-the-pathway,visas,getting-a-visa,visa-listing,safe-haven-enterprise-790,shev-pathway,about-the-pathway,,401,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/safe-haven-enterprise-790/shev-pathway/requirements,australia_homefair,visas/getting-a-visa/visa-listing/safe-haven-enterprise-790/shev-pathway/requirements,visas,getting-a-visa,visa-listing,safe-haven-enterprise-790,shev-pathway,requirements,,401,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/safe-haven-enterprise-790/shev-pathway/list-of-visas,australia_homefair,visas/getting-a-visa/visa-listing/safe-haven-enterprise-790/shev-pathway/list-of-visas,visas,getting-a-visa,visa-listing,safe-haven-enterprise-790,shev-pathway,list-of-visas,,401,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/safe-haven-enterprise-790/shev-pathway/step-by-step,australia_homefair,visas/getting-a-visa/visa-listing/safe-haven-enterprise-790/shev-pathway/step-by-step,visas,getting-a-visa,visa-listing,safe-haven-enterprise-790,shev-pathway,step-by-step,,401,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/skilled-employer-sponsored-regional-494,australia_homefair,visas/getting-a-visa/visa-listing/skilled-employer-sponsored-regional-494,visas,getting-a-visa,visa-listing,skilled-employer-sponsored-regional-494,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/skilled-employer-sponsored-regional-494/employer-sponsored-stream,australia_homefair,visas/getting-a-visa/visa-listing/skilled-employer-sponsored-regional-494/employer-sponsored-stream,visas,getting-a-visa,visa-listing,skilled-employer-sponsored-regional-494,employer-sponsored-stream,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/skilled-employer-sponsored-regional-494/labour-agreement-stream,australia_homefair,visas/getting-a-visa/visa-listing/skilled-employer-sponsored-regional-494/labour-agreement-stream,visas,getting-a-visa,visa-listing,skilled-employer-sponsored-regional-494,labour-agreement-stream,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/skilled-employer-sponsored-regional-494/regional-certifying-bodies,australia_homefair,visas/getting-a-visa/visa-listing/skilled-employer-sponsored-regional-494/regional-certifying-bodies,visas,getting-a-visa,visa-listing,skilled-employer-sponsored-regional-494,regional-certifying-bodies,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/skilled-employer-sponsored-regional-494/subsequent-entrant,australia_homefair,visas/getting-a-visa/visa-listing/skilled-employer-sponsored-regional-494/subsequent-entrant,visas,getting-a-visa,visa-listing,skilled-employer-sponsored-regional-494,subsequent-entrant,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/skilled-independent-189,australia_homefair,visas/getting-a-visa/visa-listing/skilled-independent-189,visas,getting-a-visa,visa-listing,skilled-independent-189,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/skilled-independent-189/australian-study-requirement,australia_homefair,visas/getting-a-visa/visa-listing/skilled-independent-189/australian-study-requirement,visas,getting-a-visa,visa-listing,skilled-independent-189,australian-study-requirement,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/skilled-independent-189/points-table,australia_homefair,visas/getting-a-visa/visa-listing/skilled-independent-189/points-table,visas,getting-a-visa,visa-listing,skilled-independent-189,points-table,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/skilled-independent-189/regional-postcodes,australia_homefair,visas/getting-a-visa/visa-listing/skilled-independent-189/regional-postcodes,visas,getting-a-visa,visa-listing,skilled-independent-189,regional-postcodes,,,200,static_table,True,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/skilled-independent-189/new-zealand,australia_homefair,visas/getting-a-visa/visa-listing/skilled-independent-189/new-zealand,visas,getting-a-visa,visa-listing,skilled-independent-189,new-zealand,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/skilled-independent-189/hong-kong,australia_homefair,visas/getting-a-visa/visa-listing/skilled-independent-189/hong-kong,visas,getting-a-visa,visa-listing,skilled-independent-189,hong-kong,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/skilled-independent-189/points-tested,australia_homefair,visas/getting-a-visa/visa-listing/skilled-independent-189/points-tested,visas,getting-a-visa,visa-listing,skilled-independent-189,points-tested,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/skilled-nominated-190,australia_homefair,visas/getting-a-visa/visa-listing/skilled-nominated-190,visas,getting-a-visa,visa-listing,skilled-nominated-190,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/skilled-nominated-190/australian-study-requirement,australia_homefair,visas/getting-a-visa/visa-listing/skilled-nominated-190/australian-study-requirement,visas,getting-a-visa,visa-listing,skilled-nominated-190,australian-study-requirement,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/skilled-nominated-190/points-table,australia_homefair,visas/getting-a-visa/visa-listing/skilled-nominated-190/points-table,visas,getting-a-visa,visa-listing,skilled-nominated-190,points-table,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/skilled-nominated-190/regional-post-codes,australia_homefair,visas/getting-a-visa/visa-listing/skilled-nominated-190/regional-post-codes,visas,getting-a-visa,visa-listing,skilled-nominated-190,regional-post-codes,,,200,static_table,True,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/skilled-recognition-graduate-476,australia_homefair,visas/getting-a-visa/visa-listing/skilled-recognition-graduate-476,visas,getting-a-visa,visa-listing,skilled-recognition-graduate-476,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/skilled-regional-provisional-489,australia_homefair,visas/getting-a-visa/visa-listing/skilled-regional-provisional-489,visas,getting-a-visa,visa-listing,skilled-regional-provisional-489,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/skilled-regional-provisional-489/australian-study-requirements,australia_homefair,visas/getting-a-visa/visa-listing/skilled-regional-provisional-489/australian-study-requirements,visas,getting-a-visa,visa-listing,skilled-regional-provisional-489,australian-study-requirements,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/skilled-regional-provisional-489/designated-areas-of-australia,australia_homefair,visas/getting-a-visa/visa-listing/skilled-regional-provisional-489/designated-areas-of-australia,visas,getting-a-visa,visa-listing,skilled-regional-provisional-489,designated-areas-of-australia,,,200,static_table,True,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/skilled-regional-provisional-489/extended-stay-pathway,australia_homefair,visas/getting-a-visa/visa-listing/skilled-regional-provisional-489/extended-stay-pathway,visas,getting-a-visa,visa-listing,skilled-regional-provisional-489,extended-stay-pathway,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/skilled-regional-provisional-489/invited-pathway,australia_homefair,visas/getting-a-visa/visa-listing/skilled-regional-provisional-489/invited-pathway,visas,getting-a-visa,visa-listing,skilled-regional-provisional-489,invited-pathway,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/skilled-regional-provisional-489/points-table,australia_homefair,visas/getting-a-visa/visa-listing/skilled-regional-provisional-489/points-table,visas,getting-a-visa,visa-listing,skilled-regional-provisional-489,points-table,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/skilled-regional-provisional-489/regional-and-low-population-growth-metropolitan-areas,australia_homefair,visas/getting-a-visa/visa-listing/skilled-regional-provisional-489/regional-and-low-population-growth-metropolitan-areas,visas,getting-a-visa,visa-listing,skilled-regional-provisional-489,regional-and-low-population-growth-metropolitan-areas,,,200,static_table,True,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/skilled-regional-provisional-489/regional-postcodes,australia_homefair,visas/getting-a-visa/visa-listing/skilled-regional-provisional-489/regional-postcodes,visas,getting-a-visa,visa-listing,skilled-regional-provisional-489,regional-postcodes,,,200,static_table,True,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/skilled-regional-provisional-489/subsequent-entry-pathway,australia_homefair,visas/getting-a-visa/visa-listing/skilled-regional-provisional-489/subsequent-entry-pathway,visas,getting-a-visa,visa-listing,skilled-regional-provisional-489,subsequent-entry-pathway,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/skilled-regional-887,australia_homefair,visas/getting-a-visa/visa-listing/skilled-regional-887,visas,getting-a-visa,visa-listing,skilled-regional-887,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/skilled-regional-887/designated-area-of-australia,australia_homefair,visas/getting-a-visa/visa-listing/skilled-regional-887/designated-area-of-australia,visas,getting-a-visa,visa-listing,skilled-regional-887,designated-area-of-australia,,,200,static_table,True,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/skilled-regional-887/regional-postcodes,australia_homefair,visas/getting-a-visa/visa-listing/skilled-regional-887/regional-postcodes,visas,getting-a-visa,visa-listing,skilled-regional-887,regional-postcodes,,,200,static_table,True,False,False
